window,decision_time,signal_score,relative_strength,market_state,entry_price,stop_price,risk_per_unit,reward_risk,current_near_high,previous_near_high,fresh_zone,actual_cross,mfe_r,mae_r,mfe_class,reached_0_5r,reached_1r,reached_2r,stopped_before_horizon,stop_time,bars_before_stop_or_horizon,current_policy,current_12h_selected,fresh_12h_selected,adx14,ema50_slope_12h,adx_rank,slope_rank,hotness_rank,adx_regime,slope_regime,hotness_regime,current_fresh,current_stale,causal_history_count,causal_adx_rank,causal_slope_rank,causal_hotness_rank,v3jc_stale_hot_reject,v3jc_gate_keep,v3jc_12h_selected,baseline_stale_hot_removed,volume_ratio,momentum_24h,momentum_72h,ema20_distance_atr,ema50_distance_atr,ema200_distance_atr,outcome_class,baseline_selected_stale_hot,causal_volume_history_count,causal_volume_rank,causal_volume_regime
2021,2021-03-30 04:00:00,95.0,66.66666666666666,STRONG_BULL,27.9786,27.709576862869827,0.2690231371301728,2.200000000000005,False,False,False,False,0.0,0.0,FALSE_<0.5R,False,False,False,True,2021-03-30 04:15:00,0,True,True,False,27.904872053619656,1.402585284283786,0.6792452830188679,0.5283018867924528,0.6037735849056604,HIGH,MID,MID,False,True,10,0.7272727272727273,0.5454545454545454,0.6363636363636364,False,True,True,False,0.3233469935462725,4.261598658468424,3.801291088521186,0.4515681838834355,1.7542939336693375,2.04375835753676,FALSE_<0.5R,False,10,0.09090909090909091,LOW
2021,2021-03-31 19:00:00,100.0,66.66666666666666,STRONG_BULL,28.2682,27.51938991036685,0.7488100896331424,2.200000000000002,True,False,True,True,3.815119533711953,0.5184225017456541,RUNNER_>=2R,True,True,True,False,,144,True,True,True,31.73366938785675,-0.5527819063681494,0.8490566037735849,0.0188679245283018,0.4339622641509434,HIGH,LOW,MID,True,False,11,0.8333333333333334,0.0833333333333333,0.4583333333333333,False,True,True,False,2.632676071148729,0.5270270270270272,6.908862616956735,1.8777234184213345,1.697668847303616,2.0113142298936992,RUNNER_>=2R,False,11,1.0,HIGH
2021,2021-04-01 19:00:00,100.0,83.33333333333334,STRONG_BULL,30.269,29.54097630918053,0.7280236908194695,2.199999999999999,False,False,False,False,0.5887171055073321,0.5343232712140696,MIDDLE_0.5-2R,True,False,False,True,2021-04-02 00:30:00,21,True,True,False,34.803128661647975,2.773796056253919,0.9245283018867924,0.9433962264150944,0.9339622641509434,HIGH,HIGH,HIGH,False,True,12,1.0,0.9230769230769232,0.9615384615384616,True,False,False,True,0.96219963447989,7.077917943130441,7.60704179287004,0.7030642802735104,2.187663522487939,4.046794108214535,MIDDLE_0.5-2R,True,12,0.6923076923076923,HIGH
2021,2021-04-03 10:00:00,100.0,83.33333333333334,STRONG_BULL,32.6424,31.7124845828408,0.929915417159208,2.200000000000001,False,False,False,False,0.0848464263997561,0.7945883962836765,FALSE_<0.5R,False,False,False,True,2021-04-03 15:00:00,19,True,True,False,26.94052150681629,3.0035504360738097,0.6226415094339622,0.9622641509433962,0.7924528301886793,MID,HIGH,HIGH,False,True,13,0.5,0.9285714285714286,0.7142857142857143,True,False,False,True,0.9143922760145587,7.278565254685709,21.387824922836664,1.1841304881445387,3.017578630977394,6.735127408646072,FALSE_<0.5R,True,13,0.5714285714285714,MID
2021,2021-04-11 15:00:00,95.0,66.66666666666666,BULL,32.5813,32.127970741968646,0.4533292580313528,2.199999999999993,False,False,False,False,4.099448617259718,0.7744922565216666,RUNNER_>=2R,True,True,True,True,2021-04-12 15:15:00,96,True,True,False,16.603233783458723,0.4095142418679032,0.1886792452830188,0.2075471698113207,0.1981132075471698,LOW,LOW,LOW,False,True,14,0.2,0.2,0.2,False,True,True,False,0.6835723396840431,1.5601231889478928,0.9387111464977947,0.5852816568123672,0.7862730950744807,2.024369663154839,RUNNER_>=2R,False,14,0.4,MID
2021,2021-04-12 07:00:00,95.0,66.66666666666666,STRONG_BULL,33.8211,33.05954261815989,0.7615573818401131,2.199999999999996,False,False,False,False,0.073664836475551,0.8286965828827082,FALSE_<0.5R,False,False,False,True,2021-04-12 09:45:00,10,True,True,False,32.297794788992924,1.395291484192307,0.8679245283018868,0.490566037735849,0.679245283018868,HIGH,MID,HIGH,False,True,15,0.8125,0.5,0.65625,False,True,True,False,0.7344689965426773,5.260684452301212,4.338772223713305,0.877335459961112,1.8207505502203607,3.723923976286736,FALSE_<0.5R,False,15,0.5,MID
2021,2021-04-27 15:00:00,100.0,66.66666666666666,BULL,36.341,35.485049610384195,0.8559503896158063,2.200000000000004,False,False,False,False,1.7138843767084009,0.7126581252843383,MIDDLE_0.5-2R,True,True,False,True,2021-04-28 06:15:00,60,True,True,False,21.9655004142786,2.414329940023152,0.4716981132075472,0.8679245283018868,0.6698113207547169,MID,HIGH,HIGH,False,True,16,0.4117647058823529,0.7647058823529411,0.588235294117647,False,True,True,False,1.7963429934611834,5.842434833260524,14.084710432467729,0.9690196289229634,2.1775413913658985,1.7157847425211072,MIDDLE_0.5-2R,False,16,0.8823529411764706,HIGH
2021,2021-04-28 00:00:00,95.0,83.33333333333334,BULL,36.788,36.08010466866951,0.7078953313304908,2.199999999999998,False,False,False,False,1.440890983251593,0.9210401187059089,MIDDLE_0.5-2R,True,True,False,True,2021-04-28 05:30:00,21,True,False,False,24.72600161928612,2.3774747303404897,0.6037735849056604,0.8113207547169812,0.7075471698113207,MID,HIGH,HIGH,False,False,17,0.5,0.7222222222222222,0.6111111111111112,False,True,False,False,0.6400533004225165,4.719612866495848,13.244370565329122,0.669317125919745,2.013773472400165,2.1972394537682507,MIDDLE_0.5-2R,False,17,0.2222222222222222,LOW
2021,2021-04-28 05:00:00,95.0,83.33333333333334,BULL,36.539,35.87934334419695,0.6596566558030545,2.199999999999996,False,False,False,False,0.2940923862335979,0.7306831451783365,FALSE_<0.5R,False,False,False,True,2021-04-28 05:45:00,2,True,True,False,24.556932253789647,2.1430932821967508,0.5849056603773585,0.7547169811320755,0.6698113207547169,MID,HIGH,HIGH,False,True,18,0.4736842105263157,0.631578947368421,0.5526315789473684,False,True,True,False,0.5582677717206211,3.9220705346985296,15.093614554984391,0.0467275872903134,1.275410871276009,1.7212405401012718,FALSE_<0.5R,False,18,0.15789473684210525,LOW
2021,2021-04-29 10:00:00,98.0,66.66666666666666,BULL,36.348,35.61482441101746,0.7331755889825402,2.199999999999998,True,False,True,True,1.5030505878261675,0.3382545787485341,MIDDLE_0.5-2R,True,True,False,True,2021-04-29 17:00:00,27,True,True,True,14.515776276609266,0.0468432114611339,0.1132075471698113,0.0754716981132075,0.0943396226415094,LOW,LOW,LOW,True,False,19,0.15,0.1,0.125,False,True,True,False,1.3817091707185822,2.989261326608683,4.0208339295424,0.7023398709756405,0.8789522337377162,1.4251957235297532,MIDDLE_0.5-2R,False,19,0.85,HIGH
2021,2021-05-07 15:00:00,95.0,100.0,BULL,48.189,46.85256031134707,1.3364396886529306,2.2,False,False,False,False,2.8284104640816725,0.6943822514994136,RUNNER_>=2R,True,True,True,True,2021-05-08 16:00:00,99,True,True,False,8.12668085665647,0.2239297649188953,0.0188679245283018,0.1320754716981132,0.0754716981132075,LOW,LOW,LOW,False,True,20,0.0476190476190476,0.1428571428571428,0.0952380952380952,False,True,True,False,0.709851321927696,0.856006697362921,11.247316296142396,0.6674502812908728,0.9198913368904372,4.393706055044755,RUNNER_>=2R,False,20,0.47619047619047616,MID
2021,2021-05-09 09:00:00,100.0,66.66666666666666,BULL,48.29,47.44711789104309,0.842882108956907,2.1999999999999966,False,False,False,False,5.587970073096905,0.9420059953373512,RUNNER_>=2R,True,True,True,True,2021-05-10 19:45:00,138,True,True,False,16.347531299199083,-0.029001688194219,0.1698113207547169,0.0566037735849056,0.1132075471698113,LOW,LOW,LOW,False,True,21,0.2272727272727272,0.0909090909090909,0.1590909090909091,False,True,True,False,0.99717108703533,-0.1220294111563768,2.461277318056432,0.3412044631518231,0.3114882380695784,3.5502731752004943,RUNNER_>=2R,False,21,0.7727272727272727,HIGH
2021,2021-05-09 10:00:00,98.0,66.66666666666666,BULL,49.0,47.80056392998617,1.1994360700138316,2.199999999999997,True,False,True,True,0.5460899637547567,0.6094530740530189,MIDDLE_0.5-2R,True,False,False,True,2021-05-09 12:15:00,8,True,False,True,15.888598868886811,0.0516082663837291,0.1509433962264151,0.0943396226415094,0.1226415094339622,LOW,LOW,LOW,False,False,22,0.217391304347826,0.1739130434782608,0.1956521739130434,False,True,False,False,1.6802523736753348,1.9240769630785248,2.7684563758389347,0.9825952513187816,1.0152313733103018,4.2139446801857785,MIDDLE_0.5-2R,False,22,0.8695652173913043,HIGH
2021,2021-05-09 14:00:00,100.0,83.33333333333334,BULL,48.783,47.88054584737584,0.9024541526241592,2.2,False,False,False,False,4.672813558160038,0.9263628490921948,RUNNER_>=2R,True,True,True,True,2021-05-10 19:45:00,118,True,False,False,14.531906343813567,0.1536559017356387,0.1320754716981132,0.1132075471698113,0.1226415094339622,LOW,LOW,LOW,False,False,23,0.2083333333333333,0.2083333333333333,0.2083333333333333,False,True,False,False,1.144514230032386,0.9039010466222795,2.552082238432596,0.5168845959317765,0.6480588596267579,3.6232396102066775,RUNNER_>=2R,False,23,0.7916666666666666,HIGH
2021,2021-05-12 09:00:00,95.0,66.66666666666666,STRONG_BULL,48.541,47.66470927246696,0.8762907275330392,2.200000000000004,False,False,False,False,0.1882936733388922,0.2624699688966241,FALSE_<0.5R,False,False,False,True,2021-05-12 10:15:00,4,True,True,False,18.40910678834061,0.6633317200856581,0.2830188679245283,0.2264150943396226,0.2547169811320754,LOW,LOW,LOW,False,True,24,0.48,0.36,0.42,False,True,True,False,0.7174790283760436,6.223603299997804,0.5197763512114317,0.2980278776126411,0.3858563226984294,1.76959887222821,FALSE_<0.5R,False,24,0.44,MID
2021,2021-06-03 17:00:00,100.0,83.33333333333334,BULL,32.272,31.196544051361684,1.0754559486383144,2.200000000000003,False,False,False,False,0.2110732664479835,0.9261188254721928,FALSE_<0.5R,False,False,False,True,2021-06-04 01:15:00,32,True,True,False,20.140031090486573,1.9167193514092016,0.3962264150943396,0.6981132075471698,0.5471698113207547,MID,HIGH,MID,False,True,25,0.5,0.6538461538461539,0.5769230769230769,False,True,True,False,0.9042512917258384,2.9377053363529138,4.656894538850698,0.9688979726550498,1.8794660057980128,3.7857821531197295,FALSE_<0.5R,False,25,0.5384615384615384,MID
2021,2021-06-03 21:00:00,95.0,83.33333333333334,BULL,32.115,31.356039430400568,0.7589605695994344,2.200000000000003,False,False,False,False,0.3755135792501242,0.5744698966773945,FALSE_<0.5R,False,False,False,True,2021-06-04 00:45:00,14,True,False,False,19.683210773385245,1.7437546947465243,0.3584905660377358,0.6415094339622641,0.5,MID,MID,MID,False,False,26,0.4814814814814814,0.6296296296296297,0.5555555555555556,False,True,False,False,0.5215456197258126,4.168018164125864,6.415056827595356,0.58955818377696,1.5442448426069766,3.706657288163397,FALSE_<0.5R,False,26,0.1111111111111111,LOW
2021,2021-07-23 23:00:00,100.0,66.66666666666666,BULL,16.143,15.599671306519014,0.5433286934809871,2.199999999999997,True,False,True,True,1.8202609430834509,0.1435595081501597,MIDDLE_0.5-2R,True,True,False,False,,144,True,True,True,22.10629215753973,0.2904939412581075,0.5094339622641509,0.1509433962264151,0.330188679245283,MID,LOW,LOW,True,False,27,0.5714285714285714,0.25,0.4107142857142857,False,True,True,False,1.7361507711933788,1.919313087947483,17.806319783988922,1.4512764855838356,2.067595657620348,2.196670354779504,MIDDLE_0.5-2R,False,27,0.8928571428571429,HIGH
2021,2021-08-09 22:00:00,100.0,83.33333333333334,STRONG_BULL,23.906,23.50849373274676,0.3975062672532381,2.2,False,False,False,False,5.748337040795138,0.4276662131007277,RUNNER_>=2R,True,True,True,False,,144,True,True,False,23.95016655625312,1.0748206731046483,0.5660377358490566,0.3773584905660377,0.4716981132075472,MID,MID,MID,False,True,28,0.6206896551724138,0.4827586206896552,0.5517241379310345,False,True,True,False,1.6793223152075665,2.8170831362091864,1.2537060567556102,0.0908476525049429,0.2888345252926522,1.6322575365009275,RUNNER_>=2R,False,28,0.8275862068965517,HIGH
2021,2021-08-10 02:00:00,100.0,83.33333333333334,STRONG_BULL,24.173,23.71948885113786,0.4535111488621375,2.200000000000004,False,False,False,False,5.241326494318632,0.9635926285305962,RUNNER_>=2R,True,True,True,False,,144,True,False,False,18.9764076248271,1.0132651243670576,0.320754716981132,0.320754716981132,0.320754716981132,LOW,LOW,LOW,False,False,29,0.4333333333333333,0.4333333333333333,0.4333333333333333,False,True,False,False,0.8831977532718948,7.809294442957793,0.8468919482686577,0.4531227181011661,0.7276139025340046,2.046675098432394,RUNNER_>=2R,False,29,0.5,MID
2021,2021-08-14 16:00:00,100.0,66.66666666666666,STRONG_BULL,27.385,26.72787310142009,0.6571268985799108,2.199999999999999,False,False,False,False,0.0623928195430748,0.9419793974918668,FALSE_<0.5R,False,False,False,True,2021-08-14 20:30:00,17,True,True,False,22.00366217666332,1.481610206949746,0.490566037735849,0.5471698113207547,0.5188679245283019,MID,MID,MID,False,True,30,0.5483870967741935,0.6129032258064516,0.5806451612903225,False,True,True,False,0.923581544760102,4.479035519438424,5.81939023919007,0.6689507394276438,1.645315058291449,4.678830314078057,FALSE_<0.5R,False,30,0.5806451612903226,MID
2021,2021-08-14 19:00:00,95.0,66.66666666666666,STRONG_BULL,27.068,26.641386516616542,0.4266134833834556,2.2,False,False,False,False,0.5438177859734202,0.5953867139536632,MIDDLE_0.5-2R,True,False,False,True,2021-08-14 20:30:00,5,True,False,False,19.235126178652603,1.1294007451444266,0.3396226415094339,0.4150943396226415,0.3773584905660377,MID,MID,MID,False,False,31,0.4375,0.53125,0.484375,False,True,False,False,0.4956405722336713,2.2128238048485738,1.3061866087802798,0.020327733738064,0.9378850433003612,4.122623962003114,MIDDLE_0.5-2R,False,31,0.09375,LOW
2021,2021-08-14 20:00:00,100.0,66.66666666666666,STRONG_BULL,27.217,26.764806321557053,0.4521936784429456,2.200000000000001,False,False,False,False,0.0,0.8801538344597098,FALSE_<0.5R,False,False,False,True,2021-08-14 20:30:00,1,True,False,False,18.497630316473543,1.010192010522748,0.3018867924528302,0.3018867924528302,0.3018867924528302,LOW,LOW,LOW,False,False,32,0.3939393939393939,0.3939393939393939,0.3939393939393939,False,True,False,False,0.971929851970733,1.75340212352324,2.643686830592862,0.3022451923801972,1.2009454781501383,4.384892031909945,FALSE_<0.5R,False,32,0.696969696969697,HIGH
2021,2021-08-21 02:00:00,95.0,83.33333333333334,STRONG_BULL,28.483,27.864666565634224,0.6183334343657769,2.199999999999997,False,False,False,False,1.0884095256635973,0.8134769560308929,MIDDLE_0.5-2R,True,True,False,True,2021-08-21 19:30:00,69,True,True,False,31.615269559818834,2.3856302139019903,0.8301886792452831,0.8490566037735849,0.839622641509434,HIGH,HIGH,HIGH,False,True,33,0.8529411764705882,0.8529411764705882,0.8529411764705882,True,False,False,True,0.6724604668431036,4.494093477144334,8.984120910656213,0.7858945575313961,2.002677856963604,3.214658251475254,MIDDLE_0.5-2R,True,33,0.23529411764705882,LOW
2021,2021-08-21 04:00:00,100.0,83.33333333333334,STRONG_BULL,28.796,27.86434821220502,0.93165178779498,2.200000000000001,True,False,True,False,0.3864104644204486,0.8758637193530171,FALSE_<0.5R,False,False,False,True,2021-08-21 19:30:00,61,True,False,True,30.154332597483457,2.228139525934192,0.8113207547169812,0.7924528301886793,0.8018867924528302,HIGH,HIGH,HIGH,False,False,34,0.8285714285714286,0.8,0.8142857142857143,False,True,True,False,0.7746012393552716,6.9648230006314815,9.832939202074908,1.1822338865150703,2.4053572101036265,3.7144207614734976,FALSE_<0.5R,False,34,0.45714285714285713,MID
2021,2021-09-06 13:00:00,100.0,100.0,STRONG_BULL,33.96,33.380091025486124,0.5799089745138772,2.199999999999996,False,False,False,False,4.086848288538227,0.6207870818032747,RUNNER_>=2R,True,True,True,True,2021-09-07 08:30:00,77,True,True,False,41.50962234637473,3.551351942156744,0.9622641509433962,1.0,0.981132075471698,HIGH,HIGH,HIGH,False,True,35,1.0,1.0,1.0,True,False,False,True,2.290325485699652,10.009718172983485,9.090909090909104,0.8041712690098409,2.71848134624626,6.709174473065185,RUNNER_>=2R,True,35,0.9722222222222222,HIGH
2021,2021-09-07 05:00:00,95.0,83.33333333333334,STRONG_BULL,34.87,34.21490872085714,0.6550912791428587,2.2,False,False,False,False,0.7174572688785725,0.6869271723305329,MIDDLE_0.5-2R,True,False,False,True,2021-09-07 07:15:00,8,True,True,False,22.175036441976307,2.634742561811243,0.5283018867924528,0.9056603773584906,0.7169811320754718,MID,HIGH,HIGH,False,True,36,0.5675675675675675,0.8648648648648649,0.7162162162162162,True,False,False,True,0.6365098045168314,4.338719329742657,14.666228214403157,0.2874595720612217,1.866354556988855,6.325942273463306,MIDDLE_0.5-2R,True,36,0.1891891891891892,LOW
2021,2021-09-07 06:00:00,95.0,66.66666666666666,STRONG_BULL,35.09,34.259114647265214,0.8308853527347893,2.2,False,False,False,False,0.3008838694497935,0.8063687701254488,FALSE_<0.5R,False,False,False,True,2021-09-07 07:15:00,4,True,False,False,20.72089581923329,2.493560350980606,0.4528301886792453,0.8867924528301887,0.6698113207547169,MID,HIGH,HIGH,False,False,37,0.4736842105263157,0.8421052631578947,0.6578947368421052,False,True,True,False,0.6359377198263152,3.663220088626296,15.200262639527253,0.5499180922693948,2.1148408824295624,6.63491322510514,FALSE_<0.5R,False,37,0.18421052631578946,LOW
2021,2021-10-02 12:00:00,100.0,66.66666666666666,STRONG_BULL,26.26,25.780858724320915,0.4791412756790869,2.2,False,False,False,False,3.965427518860964,0.1252240269114037,RUNNER_>=2R,True,True,True,False,,144,True,True,False,42.418713361700846,2.09346768967702,0.981132075471698,0.7358490566037735,0.8584905660377358,HIGH,HIGH,HIGH,False,True,38,1.0,0.6666666666666666,0.8333333333333333,True,False,False,True,0.8503922543802911,1.0777521170130866,10.801687763713089,0.7666377650810964,2.7940831326967723,5.18499399135314,RUNNER_>=2R,True,38,0.5128205128205128,MID
2021,2021-10-08 08:00:00,98.0,66.66666666666666,STRONG_BULL,27.02,26.65313526890553,0.3668647310944735,2.200000000000004,True,False,True,False,1.1993521391040838,0.8995141043280557,MIDDLE_0.5-2R,True,True,False,True,2021-10-08 12:30:00,17,True,True,True,11.430013895586107,-0.0397617841013997,0.0377358490566037,0.0377358490566037,0.0377358490566037,LOW,LOW,LOW,True,False,39,0.05,0.05,0.05,False,True,True,False,1.696010171595209,-0.2215657311669061,2.0007550018875,0.3887987554483232,0.4355925751844833,1.878626418951696,MIDDLE_0.5-2R,False,39,0.875,HIGH
2021,2021-10-16 09:00:00,100.0,83.33333333333334,STRONG_BULL,27.68,26.84218485137694,0.8378151486230614,2.2,True,False,True,True,1.2174523242702842,0.9787361822565036,MIDDLE_0.5-2R,True,True,False,True,2021-10-17 15:15:00,120,True,True,True,27.37110508986403,1.040516497317978,0.660377358490566,0.3396226415094339,0.5,MID,MID,MID,True,False,40,0.7317073170731707,0.3902439024390244,0.5609756097560976,False,True,True,False,1.605093015826501,5.367339170156082,13.909465020576128,1.5814572710382502,2.438838926191242,3.740978505960952,MIDDLE_0.5-2R,False,40,0.8048780487804879,HIGH
2021,2021-10-16 14:00:00,100.0,100.0,STRONG_BULL,27.95,27.070305578204263,0.8796944217957368,2.2000000000000006,False,False,False,False,0.8525687800418364,0.920774282445182,MIDDLE_0.5-2R,True,False,False,True,2021-10-17 00:15:00,40,True,False,False,29.60328855801565,1.396478426940706,0.7924528301886793,0.5094339622641509,0.6509433962264151,HIGH,MID,MID,False,False,41,0.7857142857142857,0.5238095238095238,0.6547619047619048,False,True,False,False,1.3833970501502433,5.273069679849329,14.081632653061217,1.2462933518348047,2.189666561636019,3.5481828646868325,MIDDLE_0.5-2R,False,41,0.7857142857142857,HIGH
2021,2021-10-26 03:00:00,95.0,100.0,STRONG_BULL,32.18,31.77548682779291,0.4045131722070891,2.199999999999993,False,False,False,False,0.1730475168906589,0.8405165106117681,FALSE_<0.5R,False,False,False,True,2021-10-26 04:45:00,6,True,True,False,38.02515347770491,2.3849478576203342,0.9433962264150944,0.8301886792452831,0.8867924528301887,HIGH,HIGH,HIGH,False,True,42,0.9534883720930232,0.7906976744186046,0.872093023255814,True,False,False,True,0.3674375863211497,6.485771012574459,12.20362622036262,0.6393449376197929,2.367867008517162,6.864587005710515,FALSE_<0.5R,True,42,0.046511627906976744,LOW
2021,2021-10-26 09:00:00,100.0,83.33333333333334,STRONG_BULL,32.04,31.6626807354138,0.3773192645862018,2.1999999999999944,False,False,False,False,0.9540991775090094,0.7420771380625576,MIDDLE_0.5-2R,True,False,False,True,2021-10-26 14:15:00,20,True,False,False,29.12535403303551,1.5746299271349071,0.7735849056603774,0.6037735849056604,0.6886792452830188,HIGH,MID,HIGH,False,False,43,0.75,0.5909090909090909,0.6704545454545454,True,False,False,False,0.9558478880061912,2.2661985317586897,5.498847546921293,0.2912230730887845,1.854568967317604,6.930282099542558,MIDDLE_0.5-2R,False,43,0.6136363636363636,MID
