symbol,start_time,target_time,market_state,risk_allowed,move_percent,maximum_adverse_percent,current_detected,current_detection_time,revised_detected,revised_detection_time,revised_route,revised_delay_hours,current_pullback_time,current_breakout_time,ignition_time,adaptive_breakout_time
LINKUSDT,2026-06-30 16:00:00,2026-07-01 15:30:00,BEAR,False,3.8558256496227967,1.1455713886560595,False,,False,,MISSED,,,,,
LINKUSDT,2026-07-01 16:00:00,2026-07-02 12:15:00,BEAR,False,6.715210355987046,1.4832793959007595,False,,False,,MISSED,,,,,
LINKUSDT,2026-07-02 22:00:00,2026-07-03 20:45:00,NEUTRAL,False,3.5271317829457325,0.5943152454780396,False,,True,2026-07-03 02:00:00,ADAPTIVE_BREAKOUT,4.0,,,,2026-07-03 02:00:00
LINKUSDT,2026-07-06 13:00:00,2026-07-06 21:15:00,NEUTRAL,False,3.805253042921212,0.5765534913516968,False,,False,,MISSED,,,,,
LINKUSDT,2026-07-09 02:00:00,2026-07-10 02:00:00,BEAR,False,3.7402871065455,0.3029105755300894,False,,False,,MISSED,,,,,
LINKUSDT,2026-07-13 13:00:00,2026-07-14 13:00:00,BEAR,False,3.6193368767400718,1.354087572766391,False,,False,,MISSED,,,,,
LINKUSDT,2026-07-14 13:00:00,2026-07-15 13:00:00,BEAR,False,4.7392207157689015,0.17100280933185963,False,,False,,MISSED,,,,,
DOGEUSDT,2026-05-03 02:00:00,2026-05-04 02:00:00,BULL,True,4.523499907114991,0.47371354263422855,False,,False,,MISSED,,,,,
DOGEUSDT,2026-05-04 23:00:00,2026-05-05 22:00:00,STRONG_BULL,True,5.330432417731843,0.3172876439126127,False,,False,,MISSED,,,,,
DOGEUSDT,2026-05-08 06:00:00,2026-05-09 02:15:00,NEUTRAL,False,4.596941665093448,0.32093637908250605,False,,False,,MISSED,,,,,
DOGEUSDT,2026-05-12 11:00:00,2026-05-13 09:45:00,NEUTRAL,False,4.671613080516619,1.5114042319318481,False,,False,,MISSED,,,,,
DOGEUSDT,2026-05-13 14:00:00,2026-05-14 13:15:00,SHOCK,False,5.038899945721011,0.8051384114347764,False,,False,,MISSED,,,,,
DOGEUSDT,2026-05-23 08:00:00,2026-05-23 20:45:00,SHOCK,False,5.984634047715335,0.1314193287504966,False,,False,,MISSED,,,,,
DOGEUSDT,2026-06-06 05:00:00,2026-06-06 09:30:00,BEAR,False,6.676840900419675,1.2336258425537308,False,,False,,MISSED,,,,,
DOGEUSDT,2026-06-06 17:00:00,2026-06-07 08:00:00,BEAR,False,5.600689315608073,0.9478089611029132,False,,False,,MISSED,,,,,
DOGEUSDT,2026-06-07 20:00:00,2026-06-08 15:15:00,BEAR,False,4.715056988602283,0.263947210557886,False,,False,,MISSED,,,,,
DOGEUSDT,2026-06-10 21:00:00,2026-06-11 18:00:00,BEAR,False,4.695232347616179,1.2311406155702995,False,,False,,MISSED,,,,,
DOGEUSDT,2026-06-11 19:00:00,2026-06-12 15:00:00,BEAR,False,4.7393364928909865,1.6876661657611869,False,,False,,MISSED,,,,,
DOGEUSDT,2026-06-14 14:00:00,2026-06-15 13:15:00,NEUTRAL,False,4.947976878612724,0.9479768786127022,False,,False,,MISSED,,,,,
DOGEUSDT,2026-06-24 18:00:00,2026-06-25 02:30:00,BEAR,False,5.856595511767914,0.24630541871921127,False,,False,,MISSED,,,,,
DOGEUSDT,2026-06-25 14:00:00,2026-06-25 17:30:00,SHOCK,False,4.7101449275362235,0.0,False,,False,,MISSED,,,,,
DOGEUSDT,2026-07-02 01:00:00,2026-07-02 13:45:00,NEUTRAL,False,4.8512649430080526,0.05560189046427352,False,,False,,MISSED,,,,,
DOGEUSDT,2026-07-02 21:00:00,2026-07-03 20:15:00,NEUTRAL,False,5.248246087425783,0.5126821370750206,False,,True,2026-07-03 02:00:00,IGNITION+ADAPTIVE_BREAKOUT,5.0,,,2026-07-03 02:00:00,2026-07-03 02:00:00
DOGEUSDT,2026-07-13 17:00:00,2026-07-14 15:45:00,BEAR,False,4.982554082344716,1.018841591067702,False,,False,,MISSED,,,,,
