symbol,start_time,target_time,market_state,risk_allowed,entry_reference,target_price,move_percent,maximum_adverse_percent,detected,route,first_detection_time,detection_delay_hours,pullback_time,breakout_time,start_pullback_failed,start_breakout_failed
SOLUSDT,2026-06-04 02:00:00,2026-06-04 03:45:00,SHOCK,False,68.63,71.16456824070491,4.502404196415568,2.666472388168437,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
SOLUSDT,2026-06-06 05:00:00,2026-06-07 03:30:00,BEAR,False,60.89,64.01383341963745,5.271801609459671,1.2481524059779898,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
SOLUSDT,2026-06-07 04:00:00,2026-06-07 22:15:00,BEAR,False,63.84,66.0744,5.435463659147867,0.8302005012531345,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|candle_quality|relative_strength
SOLUSDT,2026-06-08 05:00:00,2026-06-08 15:15:00,BEAR,False,65.44,67.73039999999999,3.8202933985330074,0.7029339853300638,False,MISSED,,,,,trend_stack|trend_stability|momentum|reclaim|volume|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|candle_quality
SOLUSDT,2026-06-10 12:00:00,2026-06-11 12:00:00,BEAR,False,63.5,65.7225,3.7480314960629846,1.8267716535433016,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
SOLUSDT,2026-06-11 15:00:00,2026-06-12 15:00:00,BEAR,False,65.35,67.63725,3.9632746748278556,0.5355776587605116,False,MISSED,,,,,trend_stack|trend_stability|momentum|reclaim|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|candle_quality
SOLUSDT,2026-06-12 22:00:00,2026-06-13 21:45:00,BEAR,False,66.57,68.89994999999999,4.070902809073169,0.21030494216612042,False,MISSED,,,,,trend_stack|trend_stability|momentum|reclaim|volume|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|candle_quality|rsi
SOLUSDT,2026-06-14 01:00:00,2026-06-15 00:00:00,NEUTRAL,False,68.75,71.15625,4.2618181818181915,2.6327272727272764,False,MISSED,,,,,trend_stack|trend_stability|pullback_zone|reclaim|reward_risk|candle_quality|market_state|setup_score,market_state|trend_stack|breakout|volume|candle_quality
SOLUSDT,2026-06-15 00:00:00,2026-06-15 13:30:00,NEUTRAL,False,71.29,73.78515,6.5226539486603885,0.8837144059475517,False,MISSED,,,,,pullback_zone|reclaim|rsi|extension|reward_risk|market_state|setup_score,market_state|rsi
SOLUSDT,2026-06-19 05:00:00,2026-06-20 04:45:00,BEAR,False,68.33,70.72155,3.7465242206936957,0.6000292697204691,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
SOLUSDT,2026-06-20 05:00:00,2026-06-20 22:15:00,BEAR,False,70.87,73.35045,4.360095950331577,0.5644137152532887,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|market_state|setup_score,market_state|trend_stack|trend_acceleration
SOLUSDT,2026-06-24 17:00:00,2026-06-25 05:15:00,SHOCK,False,66.52,68.84819999999999,4.434756464221292,2.720986169573064,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|rsi
SOLUSDT,2026-06-25 14:00:00,2026-06-25 16:15:00,SHOCK,False,64.23,66.47805,10.182157870154121,0.0,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
SOLUSDT,2026-06-26 02:00:00,2026-06-26 06:45:00,BEAR,False,67.32,69.6762,9.47712418300655,2.094474153297678,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|volume|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|adx|candle_quality|rsi
SOLUSDT,2026-06-26 14:00:00,2026-06-26 19:15:00,BEAR,False,70.71,73.18484999999998,4.228539103380016,0.6646867486918384,False,MISSED,,,,,trend_stack|trend_stability|extension|stop_distance|reward_risk|market_state|setup_score,market_state|trend_stack|breakout
SOLUSDT,2026-06-28 06:00:00,2026-06-29 03:30:00,BEAR,False,70.52,72.98819999999999,3.7861599546228044,1.1060692002268877,False,MISSED,,,,,ema50_slope|momentum|pullback_zone|reclaim|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
SOLUSDT,2026-06-29 04:00:00,2026-06-29 17:15:00,BEAR,False,72.68,75.2238,4.636763896532733,2.2702256466703434,False,MISSED,,,,,pullback_zone|reclaim|candle_quality|market_state,market_state|adx|candle_quality
SOLUSDT,2026-06-30 13:00:00,2026-07-01 02:45:00,BEAR,False,72.08,74.60279999999999,4.883462819089894,0.24972253052163237,False,MISSED,,,,,momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|rsi
SOLUSDT,2026-07-01 03:00:00,2026-07-01 15:30:00,BEAR,False,74.78,77.3973,4.974592136935008,1.0965498796469744,False,MISSED,,,,,adx|reward_risk|market_state,market_state|breakout|volume|adx
SOLUSDT,2026-07-01 16:00:00,2026-07-02 10:30:00,BEAR,False,77.43,80.14005,6.5995092341469705,1.0848508330104654,False,MISSED,,,,,pullback_zone|reclaim|rsi|extension|reward_risk|market_state|setup_score,market_state|adx|candle_quality
SOLUSDT,2026-07-03 05:00:00,2026-07-04 04:45:00,BULL,True,80.5,83.3175,3.9875776397515454,0.037267080745343024,False,MISSED,,,,,reclaim|volume|candle_quality,breakout|volume|candle_quality
SOLUSDT,2026-07-06 10:00:00,2026-07-06 21:15:00,BULL,True,80.07,82.87244999999999,3.5968527538404023,1.0490820532034337,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|adx|candle_quality|asset_shock|setup_score,asset_shock|trend_stack|trend_acceleration|breakout|volume|adx|candle_quality|rsi
SOLUSDT,2026-07-13 18:00:00,2026-07-14 13:30:00,BEAR,False,74.6,77.21099999999998,3.9142091152815044,0.6702412868632708,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
XRPUSDT,2026-05-08 03:00:00,2026-05-09 02:00:00,NEUTRAL,False,1.3834,1.431819,3.5419979760011517,0.4047997686858501,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|volume|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|candle_quality|relative_strength|rsi
XRPUSDT,2026-05-09 17:00:00,2026-05-10 16:30:00,STRONG_BULL,True,1.4172,1.466802,3.944397403330515,0.3739768557719505,False,MISSED,,,,,momentum|reclaim,trend_stack|trend_acceleration|breakout|rsi
XRPUSDT,2026-05-13 16:00:00,2026-05-14 14:45:00,SHOCK,False,1.4132,1.462662,4.210302858760253,0.07076139258421398,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|rsi
XRPUSDT,2026-05-14 15:00:00,2026-05-14 18:30:00,NEUTRAL,False,1.471,1.5224849999999999,4.711080897348737,0.6866077498300474,True,BREAKOUT,2026-05-14 18:00:00,3.0,,2026-05-14 18:00:00,trend_stack|trend_stability|ema50_slope|momentum|reclaim|rsi|extension|reward_risk|market_state|setup_score,market_state|trend_stack|trend_acceleration
XRPUSDT,2026-05-23 08:00:00,2026-05-23 20:45:00,SHOCK,False,1.3123,1.3582305,4.5416444410576755,0.39625085727349646,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|rsi
XRPUSDT,2026-05-28 04:00:00,2026-05-28 17:00:00,BEAR,False,1.279,1.3237649999999999,4.33150899139954,0.8835027365128904,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|rsi
XRPUSDT,2026-05-29 02:00:00,2026-05-30 01:30:00,BEAR,False,1.3103,1.3561604999999999,3.9075020987560034,1.1905670457147264,False,MISSED,,,,,trend_stack|trend_stability|momentum|pullback_zone|reclaim|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|adx|candle_quality|rsi
XRPUSDT,2026-06-02 23:00:00,2026-06-03 06:45:00,SHOCK,False,1.201,1.243035,3.7135720233139025,0.9325562031640382,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|rsi
XRPUSDT,2026-06-04 02:00:00,2026-06-04 03:45:00,SHOCK,False,1.1615,1.2021525,4.270340077486017,1.790787774429611,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|rsi
XRPUSDT,2026-06-06 05:00:00,2026-06-06 08:30:00,BEAR,False,1.0582,1.1017955116325544,5.991305991305982,0.7654507654507651,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|candle_quality|rsi
XRPUSDT,2026-06-06 17:00:00,2026-06-07 08:00:00,BEAR,False,1.0955,1.1338424999999999,6.408032861706987,1.633957097215886,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|candle_quality|rsi
XRPUSDT,2026-06-07 13:00:00,2026-06-08 00:45:00,BEAR,False,1.1236,1.162926,4.138483446066215,0.3470986116055549,False,MISSED,,,,,trend_stack|trend_stability|momentum|reclaim|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|candle_quality
XRPUSDT,2026-06-08 05:00:00,2026-06-08 15:15:00,BEAR,False,1.1403,1.1802105,3.85863369288782,0.7366482504604213,False,MISSED,,,,,trend_stack|trend_stability|momentum|reclaim|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|candle_quality|rsi
XRPUSDT,2026-06-10 20:00:00,2026-06-11 18:00:00,BEAR,False,1.0981,1.1365335,4.271013568891716,0.8833439577451999,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|candle_quality|relative_strength|rsi
XRPUSDT,2026-06-14 05:00:00,2026-06-15 01:45:00,NEUTRAL,False,1.1484,1.188594,3.6224312086380923,1.8808777429467138,False,MISSED,,,,,trend_stack|trend_stability|reclaim|volume|candle_quality|market_state|setup_score,market_state|trend_stack|breakout|volume|candle_quality
XRPUSDT,2026-06-15 02:00:00,2026-06-15 12:00:00,NEUTRAL,False,1.1825,1.2238875,9.057082452431287,0.28752642706131665,False,MISSED,,,,,trend_stack|trend_stability|pullback_zone|reclaim|rsi|extension|reward_risk|candle_quality|market_state|setup_score,market_state|trend_stack|breakout|candle_quality
XRPUSDT,2026-06-24 18:00:00,2026-06-25 06:45:00,BEAR,False,1.0514,1.0881989999999997,3.5096062392999965,0.1712003043560778,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|candle_quality|rsi
XRPUSDT,2026-06-26 03:00:00,2026-06-26 20:30:00,BEAR,False,1.0147,1.0502144999999998,4.819158371932607,0.5420321277224636,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
XRPUSDT,2026-06-28 23:00:00,2026-06-29 19:45:00,BEAR,False,1.0381,1.0744335,3.6316347172719454,0.5683460167613926,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|adx|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|adx|candle_quality|rsi
XRPUSDT,2026-07-01 11:00:00,2026-07-02 09:45:00,BEAR,False,1.0403,1.0767105,3.9507834278573406,0.5575314813034727,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|volume|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|adx|candle_quality|rsi
XRPUSDT,2026-07-02 10:00:00,2026-07-02 13:45:00,NEUTRAL,False,1.0735,1.1110725,3.5211923614345655,0.07452258965998249,False,MISSED,,,,,trend_stack|trend_stability|reclaim|reward_risk|candle_quality|market_state|setup_score,market_state|trend_stack|breakout|candle_quality|relative_strength
XRPUSDT,2026-07-02 22:00:00,2026-07-03 15:15:00,NEUTRAL,False,1.0815,1.1193524999999998,5.649560795191878,0.24040684234858398,False,MISSED,,,,,trend_stack|trend_stability|reclaim|volume|candle_quality|market_state|setup_score,market_state|trend_stack|breakout|volume|candle_quality
XRPUSDT,2026-07-03 16:00:00,2026-07-04 14:15:00,BULL,True,1.1201,1.1593035,4.785287027943921,0.5445942326577978,True,BREAKOUT,2026-07-03 16:00:00,0.0,,2026-07-03 16:00:00,pullback_zone|reclaim|rsi|reward_risk|setup_score,
XRPUSDT,2026-07-06 13:00:00,2026-07-06 17:15:00,NEUTRAL,False,1.1152,1.154232,3.721305595408904,0.5111190817790565,False,MISSED,,,,,momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|adx|candle_quality|relative_strength|rsi
XRPUSDT,2026-07-13 17:00:00,2026-07-14 15:30:00,BEAR,False,1.0686,1.106001,3.602844843720754,1.4130638218229357,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|volume|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|candle_quality|relative_strength|rsi
LINKUSDT,2026-05-03 10:00:00,2026-05-04 09:30:00,STRONG_BULL,True,9.15,9.47025,5.3551912568306035,0.6557377049180382,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|pullback_zone|setup_score,trend_stack|trend_acceleration|breakout|volume|adx|candle_quality
LINKUSDT,2026-05-04 13:00:00,2026-05-05 12:00:00,STRONG_BULL,True,9.41,9.73935,4.144527098831037,0.9564293304994672,False,MISSED,,,,,trend_stability|pullback_zone|reclaim|volume|reward_risk|candle_quality|setup_score,breakout|volume|candle_quality|volatility
LINKUSDT,2026-05-05 12:00:00,2026-05-06 09:00:00,STRONG_BULL,True,9.74,10.0809,4.928131416837787,1.129363449691986,True,BREAKOUT,2026-05-05 12:00:00,0.0,,2026-05-05 12:00:00,pullback_zone|reclaim|rsi|extension|reward_risk|setup_score,volume|volatility
LINKUSDT,2026-05-07 18:00:00,2026-05-08 18:00:00,NEUTRAL,False,9.92,10.267199999999999,3.729838709677411,1.5120967741935518,False,MISSED,,,,,momentum|pullback_zone|reclaim|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|adx|rsi
LINKUSDT,2026-05-09 17:00:00,2026-05-10 17:00:00,STRONG_BULL,True,10.33,10.69155,3.678606001936116,0.4840271055179159,False,MISSED,,,,,reclaim|candle_quality|asset_shock,asset_shock|trend_stack|breakout|volume|candle_quality|rsi
LINKUSDT,2026-05-12 10:00:00,2026-05-13 09:15:00,BULL,True,10.34,10.701899999999998,3.9651837524177966,2.4177949709864603,False,MISSED,,,,,trend_stack|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|setup_score,trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
LINKUSDT,2026-05-13 16:00:00,2026-05-14 15:00:00,SHOCK,False,10.07,10.42245,5.56107249255214,0.09930486593842885,False,MISSED,,,,,trend_stack|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|rsi
LINKUSDT,2026-05-18 09:00:00,2026-05-19 07:45:00,BEAR,False,9.47,9.801449999999999,3.5902851108764504,1.6895459345300963,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|volume|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|candle_quality|rsi
LINKUSDT,2026-05-21 12:00:00,2026-05-22 12:00:00,BEAR,False,9.55,9.88425,3.5811518324607197,0.27225130890054006,False,MISSED,,,,,trend_stack|trend_stability|pullback_zone|reclaim|volume|candle_quality|market_state|setup_score,market_state|trend_stack|breakout|volume|adx|candle_quality|rsi
LINKUSDT,2026-05-23 08:00:00,2026-05-23 20:45:00,SHOCK,False,9.128,9.447479999999999,6.890885188431197,0.339614373356711,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
LINKUSDT,2026-05-24 22:00:00,2026-05-25 14:30:00,BEAR,False,9.285,9.609974999999999,3.909531502423259,0.010770059235319825,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
LINKUSDT,2026-05-29 03:00:00,2026-05-30 03:00:00,BEAR,False,8.956,9.269459999999999,3.517195176418058,1.7976775346136624,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|volume|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|volume|adx|candle_quality|relative_strength|rsi
LINKUSDT,2026-06-03 04:00:00,2026-06-03 06:45:00,BEAR,False,8.229,8.517014999999999,4.6785757686231815,0.01215214485355992,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|rsi
LINKUSDT,2026-06-03 21:00:00,2026-06-03 22:00:00,SHOCK,False,8.151,8.436285,3.6191878297141447,0.343516132989823,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|volume|candle_quality|rsi
LINKUSDT,2026-06-06 05:00:00,2026-06-06 08:30:00,BEAR,False,7.068,7.404731303778247,7.498585172608946,1.0045274476513828,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|rsi
LINKUSDT,2026-06-06 17:00:00,2026-06-07 06:30:00,BEAR,False,7.379,7.659274932648931,6.139043230790085,1.2603333785065725,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|volume|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|candle_quality|rsi
LINKUSDT,2026-06-07 07:00:00,2026-06-08 00:45:00,BEAR,False,7.685,7.953974999999999,3.9557579700715717,1.6916070266753402,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|extension|market_state|setup_score,market_state|trend_stack|trend_acceleration
LINKUSDT,2026-06-08 05:00:00,2026-06-08 15:00:00,BEAR,False,7.768,8.039879999999998,4.518537590113285,0.5921730175077159,False,MISSED,,,,,trend_stack|trend_stability|momentum|reclaim|volume|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|volume|candle_quality
LINKUSDT,2026-06-10 19:00:00,2026-06-11 18:15:00,BEAR,False,7.66,7.9281,3.6684073107049566,2.3368146214099252,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|adx|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|adx|candle_quality|relative_strength|rsi
LINKUSDT,2026-06-14 05:00:00,2026-06-15 00:15:00,NEUTRAL,False,7.919,8.196164999999999,3.788357115797447,1.7173885591615008,False,MISSED,,,,,trend_stack|trend_stability|reclaim|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|breakout|candle_quality|relative_strength|rsi
LINKUSDT,2026-06-15 01:00:00,2026-06-15 13:30:00,NEUTRAL,False,8.158,8.443529999999999,5.06251532238294,0.6496690365285493,False,MISSED,,,,,trend_stability|pullback_zone|reclaim|rsi|extension|reward_risk|candle_quality|market_state|setup_score,market_state|breakout|candle_quality
LINKUSDT,2026-06-21 22:00:00,2026-06-22 13:45:00,BEAR,False,7.851,8.125784999999999,3.7829575850210126,1.0444529359317267,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|adx|candle_quality|relative_strength|rsi
LINKUSDT,2026-06-24 17:00:00,2026-06-25 06:15:00,SHOCK,False,7.269,7.523415,3.700646581372955,2.0085293713027914,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
LINKUSDT,2026-06-25 14:00:00,2026-06-25 22:00:00,SHOCK,False,7.032,7.2781199999999995,4.209328782707626,0.0,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|rsi
LINKUSDT,2026-06-26 03:00:00,2026-06-26 07:15:00,BEAR,False,7.061,7.308134999999999,4.871831185384511,0.6373034980880885,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|rsi
LINKUSDT,2026-06-28 22:00:00,2026-06-29 17:15:00,BEAR,False,7.195,7.446825,3.961084086170954,0.4864489228631013,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|volume|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|volume|candle_quality|relative_strength|rsi
LINKUSDT,2026-06-30 16:00:00,2026-07-01 15:30:00,BEAR,False,7.158,7.40853,3.8558256496227967,1.1455713886560595,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|candle_quality|rsi
LINKUSDT,2026-07-01 16:00:00,2026-07-02 12:15:00,BEAR,False,7.416,7.67556,6.715210355987046,1.4832793959007595,False,MISSED,,,,,trend_stack|trend_stability|pullback_zone|reclaim|rsi|reward_risk|candle_quality|market_state|setup_score,market_state|trend_stack|candle_quality
LINKUSDT,2026-07-02 22:00:00,2026-07-03 20:45:00,NEUTRAL,False,7.74,8.0109,3.5271317829457325,0.5943152454780396,False,MISSED,,,,,pullback_zone|reclaim|volume|candle_quality|market_state|setup_score,market_state|breakout|volume|candle_quality
LINKUSDT,2026-07-06 13:00:00,2026-07-06 21:15:00,NEUTRAL,False,7.805,8.078175,3.805253042921212,0.5765534913516968,False,MISSED,,,,,ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|rsi
LINKUSDT,2026-07-09 02:00:00,2026-07-10 02:00:00,BEAR,False,7.593,7.8587549999999995,3.7402871065455,0.3029105755300894,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
LINKUSDT,2026-07-13 13:00:00,2026-07-14 13:00:00,BEAR,False,7.902,8.178569999999999,3.6193368767400718,1.354087572766391,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|adx|candle_quality|rsi
LINKUSDT,2026-07-14 13:00:00,2026-07-15 13:00:00,BEAR,False,8.187,8.473544999999998,4.7392207157689015,0.17100280933185963,False,MISSED,,,,,trend_stability|rsi|extension|reward_risk|market_state,market_state|adx
DOGEUSDT,2026-05-03 02:00:00,2026-05-04 02:00:00,BULL,True,0.10766,0.1125047,4.523499907114991,0.47371354263422855,False,MISSED,,,,,momentum|pullback_zone|reclaim|candle_quality|setup_score,trend_stack|trend_acceleration|breakout|volume|adx|candle_quality|relative_strength|rsi
DOGEUSDT,2026-05-04 23:00:00,2026-05-05 22:00:00,STRONG_BULL,True,0.11031,0.11527395,5.330432417731843,0.3172876439126127,False,MISSED,,,,,reclaim|adx|volume|candle_quality,trend_stack|breakout|volume|adx|candle_quality|rsi
DOGEUSDT,2026-05-08 06:00:00,2026-05-09 02:15:00,NEUTRAL,False,0.10594,0.1107073,4.596941665093448,0.32093637908250605,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|volume|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|candle_quality|relative_strength|rsi
DOGEUSDT,2026-05-12 11:00:00,2026-05-13 09:45:00,NEUTRAL,False,0.10917,0.11408265,4.671613080516619,1.5114042319318481,False,MISSED,,,,,trend_stack|momentum|pullback_zone|reclaim|rsi|volume|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|adx|candle_quality|rsi
DOGEUSDT,2026-05-13 14:00:00,2026-05-14 13:15:00,SHOCK,False,0.11054,0.11551429999999999,5.038899945721011,0.8051384114347764,False,MISSED,,,,,reclaim|candle_quality|asset_shock|market_state,market_state|asset_shock|trend_stack|breakout|candle_quality|rsi
